datetime,delay,distance,origin,destination
11171552,1163.61,1282.92,RM2702,ok157
11171553,1155.86,2535.66,RM2702,ok157
11171553,1076.85,2219.65,RM2702,ok157
11171610,1240.49,2108.57,RM2710,ok156
11171610,1298.49,2760.5,RM2710,ok156
11171610,1201.41,1921.29,RM2710,ok156
11171611,1231.55,1676.6,RM2710,ok156
11171611,1224.92,2123.15,RM2710,ok156
11171611,1226.45,1315.1,RM2710,ok156
11171612,1261.65,3013.06,RM2710,ok156
11171631,1110.87,2762.71,RB709,ok482
11171631,1157.58,2708.96,RB709,ok482
11171631,1140.8,2199.23,RB709,ok482
11171632,998.559,1878.12,RB709,ok482
11171632,1192.36,2246.71,RB709,ok482
11171632,1173.68,2388.52,RB709,ok482
11171634,1227.37,2714.9,RB709,ok482
11171651,1183.82,2572.02,BA1093,hc194
11171651,1185.55,2947.91,BA1093,hc194
11171651,1282.17,3009.26,BA1093,hc194
11171651,1182.34,3028.34,BA1093,hc194
11171652,1159.22,3074.54,BA1093,hc194
11171652,1198.52,2837.73,BA1093,hc194
11171653,1159.79,171.47,BA1093,hc194
11171710,1248.72,2579.16,MT8944,n822
11171711,1213.88,1820.49,MT8944,n822
11171712,1167.35,2017.09,MT8944,n822
11171712,1185.53,1137.02,MT8944,n822
11181011,1211.14,1807.12,N2,-N/A-
11181011,1149.4,1013.25,N2,-N/A-
11181012,1143.74,1428.98,N2,-N/A-
11181012,1150.74,2921.49,N2,-N/A-
11181012,1148.76,1080.4,N2,-N/A-
11181013,1125.43,2106.88,N2,-N/A-
11181014,1164.65,1382.09,N2,-N/A-
11181051,1118.46,926.138,MT8944,n822
11181052,1073.45,1236.82,MT8944,n822
11181052,1089.03,565.153,MT8944,n822
11181052,1124.02,806.872,MT8944,n822
11181052,1213.87,1050.82,MT8944,n822
11181053,1040.58,2523.37,MT8944,n822
11181054,1077.2,887.899,MT8944,n822
11181102,1145.57,2782.89,AQ1413,tm1552
11181111,1176.8,1067.3,BA1093,hc194
11181112,1181.09,855.556,BA1093,hc194
11181112,1178.16,400.577,BA1093,hc194
11181112,1137.7,2486.66,BA1093,hc194
11181112,1085.72,2121.6,BA1093,hc194
11181113,1129.52,958.258,BA1093,hc194
11181113,1097.74,653.031,BA1093,hc194
11181114,1104.65,1137.24,BA1093,hc194
11181135,1067.77,2555.72,RM2702,ok157
11181135,1138.02,2260.11,RM2702,ok157
11181136,1087.94,2110.28,RM2702,ok157
11181137,1092.55,1877.92,RM2702,ok157
11181153,1240.06,1309.31,RM2710,ok156
11181154,1107.93,785.823,RM2710,ok156
11181154,1175.26,1284.73,RM2710,ok156
11181155,1153.89,3502.97,RM2710,ok156
11181155,1082.52,1952.04,RM2710,ok156
11181156,1181.5,2212.77,RM2710,ok156
11181210,1153.0,64.4991,AQ1038,u55
11181212,1072.95,2587.69,RB1030,ok957
11181212,1237.06,1559.21,RB1030,ok957
11181212,1199.45,2753.88,RB1030,ok957
11181212,1158.9,1694.98,AQ1038,u55
11181212,1117.98,1211.61,RB1030,ok957
11181213,1117.64,2941.54,RB1030,ok957
11181213,1091.34,2060.9,RB1030,ok957
11181214,1095.0,3008.64,RB1030,ok957
11181214,1133.37,2272.65,RB1030,ok957
11181231,1153.03,2921.04,RB648,ok349
11181231,1220.19,3247.16,RB648,ok349
11181231,1247.13,1016.38,RB648,ok349
11181232,1156.3,2185.25,RB648,ok349
11181232,1127.03,1889.1,RB648,ok349
11181233,1120.06,1466.51,RB648,ok349
11181233,1119.33,1909.49,RB648,ok349
11181249,1225.6,1290.04,RB1546,ok1859
11181250,1228.68,3627.03,AQ908,u253
11181251,1203.48,2867.38,RB709,ok482
11181251,1196.02,1830.84,RB709,ok482
11181252,1095.41,2903.23,RB709,ok482
11181252,1090.19,3009.41,RB709,ok482
11181252,1144.61,3176.25,RB709,ok482
11181253,1137.24,2716.7,RB709,ok482
11181253,1078.41,3067.01,RB709,ok482
11181311,1100.67,669.226,RB738,ok496
11181312,1135.03,2107.48,RB738,ok496
11181313,1090.06,2792.23,RB738,ok496
11181313,1074.94,2470.66,RB738,ok496
11181509,1168.65,716.049,RB687,ok447
11181509,1157.3,1616.73,RB687,ok447
11181509,1093.71,65.1142,RB687,ok447
11181510,1206.06,158.539,RB687,ok447
11181510,1123.81,607.963,RB687,ok447
11181510,1126.29,589.311,RB687,ok447
11181511,1076.99,1488.24,RB687,ok447
11181511,1166.27,890.009,RB687,ok447
11181532,1195.98,2345.64,RB1546,ok1859
11181533,1239.94,1220.71,RB641,ok147
11181533,1101.9,2512.9,RB641,ok147
11181533,1154.52,1899.08,RB641,ok147
11181534,1122.01,1586.27,RB641,ok147
11181534,1313.92,3539.05,AQ2649,u228
11181534,1141.67,1890.74,RB641,ok147
11181535,1129.36,2403.86,RB641,ok147
11181553,1204.18,781.777,RB919,ok790
11181554,1157.88,2205.16,RB919,ok790
11181554,1211.94,1224.59,RB919,ok790
11181554,1224.51,2245.74,RB919,ok790
11181554,1166.11,823.067,RB919,ok790
11181555,1125.54,1784.96,RB919,ok790
11181555,1137.68,812.614,RB919,ok790
11191021,1140.8,1112.19,RB919,ok790
11191022,1092.88,2874.95,RB919,ok790
11191022,1157.03,978.662,RB919,ok790
11191022,1132.2,998.016,RB919,ok790
11191022,1086.78,1131.16,RB919,ok790
11191023,1081.24,374.418,RB919,ok790
11191024,1109.89,2144.21,RB919,ok790
11191047,1162.74,1848.15,RB641,ok147
11191047,1149.17,2360.1,RB641,ok147
11191047,1179.14,926.701,RB641,ok147
11191050,1109.82,2903.41,RB641,ok147
11191052,1167.39,2791.28,RB641,ok147
11191052,1089.6,1117.16,RB641,ok147
11191107,1056.5,2458.37,RB738,ok496
11191107,1149.92,2390.28,RB738,ok496
11191108,1105.52,2560.72,RB738,ok496
11191108,1232.62,1656.01,RB738,ok496
11191111,1095.89,2340.63,RB738,ok496
11191112,1105.76,775.347,RB738,ok496
11191112,1122.12,1781.43,RB738,ok496
11191112,1090.3,1473.03,RB738,ok496
11191125,1136.63,2625.34,RB687,ok447
11191126,1075.2,576.267,RB687,ok447
11191126,1142.46,1827.95,RB687,ok447
11191126,1088.85,2377.43,RB687,ok447
11191131,1066.77,2211.72,RB687,ok447
11191132,1152.87,2546.5,RB687,ok447
11191132,1067.71,2513.29,RB687,ok447
11191147,1137.93,2228.05,RB709,ok482
11191147,1147.32,3387.93,RB709,ok482
11191147,1175.53,1344.24,RB709,ok482
11191148,1084.41,2961.93,RB709,ok482
11191150,1076.13,3468.64,RB709,ok482
11191151,1105.13,3174.6,RB709,ok482
11191151,1085.47,2516.26,RB709,ok482
11191152,1152.31,2981.18,RB709,ok482
11191204,1213.7,3048.78,RB648,ok349
11191205,1152.23,1999.73,RB648,ok349
11191205,1066.87,2550.97,RB648,ok349
11191205,1116.55,1907.15,RB648,ok349
11191209,1096.05,615.834,RB648,ok349
11191210,1107.15,1523.43,RB648,ok349
11191210,1111.03,2726.8,RB648,ok349
11191247,1198.25,1510.51,N2,-N/A-
11191247,1203.97,1146.07,N2,-N/A-
11191247,1195.67,141.371,N2,-N/A-
11191248,1094.78,810.848,N2,-N/A-
11191309,1194.43,1458.16,MT8944,n822
11191310,1229.28,1199.0,MT8944,n822
11191310,1188.35,792.971,MT8944,n822
11191310,1119.17,1854.57,MT8944,n822
11191310,1151.27,2125.55,MT8944,n822
11191311,1117.43,1170.55,MT8944,n822
11191311,1092.07,1643.82,MT8944,n822
11191311,1158.75,990.914,MT8944,n822
11191538,1220.9,1715.22,RM2702,ok157
11191539,1170.29,1689.49,RM2702,ok157
11191539,1150.98,2866.85,RM2702,ok157
11191539,1160.27,2575.44,RM2702,ok157
11191540,1109.95,1834.38,RM2702,ok157
11191540,1111.63,2656.4,RM2702,ok157
11191541,1132.03,2048.57,RM2702,ok157
11191557,1183.61,980.002,RB1030,ok957
11191558,1178.7,2923.0,RB1030,ok957
11191558,1128.75,2088.12,RB1030,ok957
11191600,1139.62,1189.93,RB1030,ok957
11191600,1116.01,810.606,RB1030,ok957
11191602,1181.9,1526.01,RB1030,ok957
11191603,1135.82,2954.65,RB1030,ok957
11191617,1249.52,1752.61,BA1093,hc194
11191617,1132.97,2966.34,BA1093,hc194
11191618,1181.48,2964.49,BA1093,hc194
11191622,1101.16,3241.82,BA1093,hc194
11191622,1153.69,3354.27,BA1093,hc194
11191623,1223.88,2830.71,BA1093,hc194
11191635,1197.69,2006.36,RM2710,ok156
11191635,1264.09,1888.29,RM2710,ok156
11191635,1311.21,2778.19,RM2710,ok156
11191636,1158.01,3720.33,RM2710,ok156
11191639,1189.5,1762.01,RM2710,ok156
11191640,1221.85,1218.68,RM2710,ok156
11191640,1221.84,2910.7,RM2710,ok156
11191641,1219.93,1737.36,RM2710,ok156
11251133,1123.0,3258.13,CB4856,-N/A-
11251135,1021.31,2804.48,JU438,-N/A-
11251135,1119.45,1424.14,N2,-N/A-
11251137,1112.82,3022.23,ED3021,-N/A-
11251138,1120.21,3182.14,JU440,-N/A-
11251138,1005.54,3145.77,RC301,-N/A-
11251152,894.094,43.164,CB4856,-N/A-
11251153,727.657,6.38631,JU438,-N/A-
11251156,980.975,1308.16,CB4856,-N/A-
11251158,810.536,45.4464,JU258,-N/A-
11251204,864.62,180.226,N2,-N/A-
11251204,894.735,22.4167,JU440,-N/A-
11251213,873.25,195.866,JU258,-N/A-
11251218,1078.85,3024.27,JU438,-N/A-
11251219,1143.42,2746.48,JU393,-N/A-
11251220,1065.9,3125.37,ED3021,-N/A-
11251220,1091.33,3297.13,RC301,-N/A-
11251222,966.526,2817.14,JU298,-N/A-
11251222,1064.28,1284.17,N2,-N/A-
11251554,1176.93,1790.2,JU393,-N/A-
11251555,1102.61,2212.38,JU258,-N/A-
11251556,1199.14,1989.74,JU440,-N/A-
11251556,1125.56,165.483,JU298,-N/A-
11251558,1126.39,2080.59,N2,-N/A-
11251558,1190.97,3027.31,RC301,-N/A-
11251634,1201.05,3342.56,JU258,-N/A-
11251635,1054.2,3088.46,ED3021,-N/A-
11251636,1074.02,3358.31,LSJ1,-N/A-
11251636,1092.54,3197.16,N2,-N/A-
11251637,1163.2,3483.54,RC301,-N/A-
11251638,1116.28,3413.16,ED3054,-N/A-
11251638,950.26,1368.06,JU298,-N/A-
11261034,956.696,2736.58,JU258,-N/A-
11261035,1059.65,2988.49,ED3054,-N/A-
11261035,968.848,2925.71,JU393,-N/A-
11261036,1022.13,3072.79,JU440,-N/A-
11261037,1036.58,2845.53,CB4856,-N/A-
11261038,893.004,3087.41,LSJ1,-N/A-
11261038,1003.25,2136.96,JU438,-N/A-
11261114,997.488,2831.81,ED3054,-N/A-
11261115,926.594,3317.32,ED3021,-N/A-
11261116,1005.18,3110.24,CB4856,-N/A-
11261116,945.748,2352.6,JU438,-N/A-
11261118,1047.47,2813.43,JU393,-N/A-
11261118,873.015,3508.64,LSJ1,-N/A-
11261118,1083.58,2972.1,N2,-N/A-
11261145,986.319,3210.27,ED3021,-N/A-
11261147,1012.98,2420.94,JU440,-N/A-
11261147,913.846,3527.8,LSJ1,-N/A-
11261147,1053.74,774.408,N2,-N/A-
11261149,1085.46,3479.13,JU393,-N/A-
11261150,1097.12,3129.82,RC301,-N/A-
11261150,864.112,2774.42,JU438,-N/A-
11261225,1157.34,2880.04,JU440,-N/A-
11261226,1061.0,3373.39,CB4856,-N/A-
11261227,1089.82,3602.39,RC301,-N/A-
11261227,1036.81,3198.12,JU393,-N/A-
11261229,1070.43,2335.79,N2,-N/A-
11261229,1006.32,3251.29,JU258,-N/A-
11261229,1010.94,1731.92,JU438,-N/A-
11261503,1110.84,3312.06,CB4856,-N/A-
11261504,928.494,3499.69,LSJ1,-N/A-
11261505,1029.8,3162.0,JU438,-N/A-
11261507,1042.88,3304.84,ED3021,-N/A-
11261507,1086.07,3551.76,JU258,-N/A-
11261507,1070.22,3324.29,N2,-N/A-
11261543,1010.89,2478.82,ED3021,-N/A-
11261545,1100.85,3437.71,CB4856,-N/A-
11261547,1152.82,2380.39,JU258,-N/A-
11261547,994.483,3369.96,N2,-N/A-
11261547,1084.01,3364.81,ED3021,-N/A-
11261624,1100.13,3451.6,ED3054,-N/A-
11261625,931.552,3677.13,LSJ1,-N/A-
11261625,1089.53,2584.61,N2,-N/A-
11261628,1044.92,3262.7,JU258,-N/A-
11261628,1113.58,2962.74,JU438,-N/A-
12051219,978.854,2967.42,-N/A-,-N/A-
12051219,876.799,484.491,-N/A-,-N/A-
12051219,901.715,1666.39,-N/A-,-N/A-
12051238,1019.35,2622.01,-N/A-,-N/A-
12051238,1060.58,2180.9,N2,-N/A-
12051239,955.348,2052.11,-N/A-,-N/A-
12051302,1141.06,1694.63,N2,-N/A-
12051302,1022.98,1828.14,-N/A-,-N/A-
12051310,1012.71,996.188,N2,-N/A-
12051323,922.76,2133.74,-N/A-,-N/A-
12051323,1105.59,432.29,-N/A-,-N/A-
12051327,1081.33,485.682,N2,-N/A-
12081120,1069.12,2597.9,-N/A-,-N/A-
12081120,942.303,1786.43,N2,-N/A-
12081120,970.45,2836.42,-N/A-,-N/A-
12081139,1055.08,1512.6,N2,-N/A-
12081139,944.08,1223.88,-N/A-,-N/A-
12081140,1050.46,2652.55,-N/A-,-N/A-
12081159,986.425,1395.8,-N/A-,-N/A-
12081159,933.664,1432.14,-N/A-,-N/A-
12081200,1227.25,2624.47,N2,-N/A-
12081225,1083.54,1921.95,-N/A-,-N/A-
12081225,948.842,1909.19,-N/A-,-N/A-
12081226,948.699,2116.68,-N/A-,-N/A-
12091030,1125.38,141.239,N2,-N/A-
12091031,1109.78,2384.52,N2,-N/A-
12091031,1145.46,1890.15,N2,-N/A-
12091031,1171.18,674.483,N2,-N/A-
12091031,1243.05,1422.63,N2,-N/A-
12091032,1035.91,1635.57,N2,-N/A-
12091033,1138.24,883.717,N2,-N/A-
12091056,982.615,1771.87,CB1069,e1069
12091056,1009.49,1238.85,CB1069,e1069
12091056,937.036,758.956,CB1069,e1069
12091057,1104.27,2676.1,CB1069,e1069
12091057,1034.49,888.833,CB1069,e1069
12091057,975.601,790.112,CB1069,e1069
12091058,1049.98,1312.24,CB1069,e1069
12091059,1225.35,2244.27,N2,-N/A-
12091059,939.34,376.57,-N/A-,-N/A-
12091100,962.475,3294.79,-N/A-,-N/A-
12091115,965.857,291.033,NM1657,md1117
12091115,993.386,625.698,NM1657,md1117
12091115,901.963,1844.24,NM1657,md1117
12091116,893.742,1084.18,NM1657,md1117
12091116,922.194,1053.35,NM1657,md1117
12091117,939.904,738.821,NM1657,md1117
12091117,918.846,893.229,NM1657,md1117
12091120,1082.16,1769.15,-N/A-,-N/A-
12091120,994.801,2035.89,-N/A-,-N/A-
12091121,1125.73,607.087,N2,-N/A-
12091134,1157.11,502.828,CB169,e169
12091134,1171.51,195.379,CB169,e169
12091134,1230.6,226.357,CB169,e169
12091135,1137.36,1120.55,CB169,e169
12091136,1108.74,2191.52,CB169,e169
12091136,1147.6,188.349,CB169,e169
12091140,1155.91,694.569,CB169,e169
12091141,916.231,1062.36,-N/A-,-N/A-
12091141,1066.32,1753.84,-N/A-,-N/A-
12091142,940.964,353.113,-N/A-,-N/A-
12091153,987.297,119.867,CB109,e109
12091153,1008.72,304.494,CB109,e109
12091154,948.466,418.829,CB109,e109
12091155,996.23,897.047,CB109,e109
12091156,930.691,84.0976,CB109,e109
12091156,950.186,365.66,CB109,e109
12091157,963.332,51.628,CB109,e109
12091205,1037.25,3281.31,-N/A-,-N/A-
12091205,985.534,806.684,-N/A-,-N/A-
12091205,1173.89,1491.65,N2,-N/A-
12091213,1140.63,1473.44,AQ2316,n1086
12091214,1118.51,2445.04,AQ2316,n1086
12091214,1114.03,3653.41,AQ2316,n1086
12091215,1074.38,1981.47,AQ2316,n1086
12091216,1073.31,1476.05,AQ2316,n1086
12091235,1125.93,420.711,EU1006,or404
12091235,1158.52,1425.12,EU1006,or404
12091235,1148.48,1806.54,EU1006,or404
12091236,1220.34,2526.9,EU1006,or404
12091237,1094.5,1016.08,EU1006,or404
12091237,1195.71,1882.45,EU1006,or404
12091303,739.476,767.206,MT2068,n995
12091426,1232.83,3113.32,MT2068,n995
12091426,1178.96,3376.93,MT2068,n995
12091426,1253.25,2346.69,MT2068,n995
12091426,1128.05,2010.64,MT2068,n995
12091427,1141.83,659.761,MT2068,n995
12091427,1039.0,2077.26,MT2068,n995
12091454,1159.44,2451.22,MT1093,n501
12091454,1153.03,95.8789,MT1093,n501
12091454,1164.94,402.943,MT1093,n501
12091455,1103.11,309.257,MT1093,n501
12091456,1092.87,2434.36,MT1093,n501
12091456,1151.16,267.854,MT1093,n501
12091456,1107.36,2811.41,MT1093,n501
12091517,1209.1,528.724,MT1656,n777
12091517,1106.24,670.309,MT1656,n777
12091517,1265.17,263.123,MT1656,n777
12091518,1184.69,1283.4,MT1656,n777
12091518,1207.67,592.052,MT1656,n777
12091519,1235.83,660.4,MT1656,n777
12091519,1180.04,443.712,MT1656,n777
12091519,1187.25,132.634,MT1656,n777
12091536,1158.66,1389.5,MT1093,n501
12091536,1170.83,636.161,MT1093,n501
12091537,1098.24,853.946,MT1093,n501
12091538,1112.48,1592.01,MT1093,n501
12091538,1059.08,113.975,MT1093,n501
12091557,837.067,68.0976,CB189,e189
12091557,896.193,479.799,CB189,e189
12091558,856.069,398.303,CB189,e189
12091558,820.787,373.49,CB189,e189
12091559,803.399,859.361,CB189,e189
12091559,806.156,21.486,CB189,e189
12091617,885.191,114.276,CB57,e57
12091617,832.41,109.635,CB57,e57
12091618,829.082,48.7218,CB57,e57
12091618,774.842,176.515,CB57,e57
12091618,915.327,12.2497,CB57,e57
12091619,782.387,38.2319,CB57,e57
12091619,871.379,301.927,CB57,e57
12091619,819.612,73.0598,CB57,e57
12091635,1179.67,1441.68,CB1069,e1069
12091636,1192.43,2732.85,CB1069,e1069
12091636,1041.99,3111.5,CB1069,e1069
12091636,1135.28,993.002,CB1069,e1069
12091636,1131.08,1244.83,CB1069,e1069
12091637,1066.63,4501.35,CB1069,e1069
12101020,1060.6,3779.47,N2,-N/A-
12101020,1093.12,708.88,N2,-N/A-
12101020,1183.39,2166.01,N2,-N/A-
12101020,1083.31,510.72,N2,-N/A-
12101021,1075.47,677.955,N2,-N/A-
12101021,1110.6,1088.06,N2,-N/A-
12101022,1076.35,2640.59,N2,-N/A-
12101043,1172.69,841.725,AQ2316,n1086
12101044,1097.34,3050.26,AQ2316,n1086
12101044,1093.98,398.866,AQ2316,n1086
12101044,1210.57,216.721,AQ2316,n1086
12101044,1074.4,955.937,AQ2316,n1086
12101045,1046.27,278.491,AQ2316,n1086
12101045,1080.51,2413.9,AQ2316,n1086
12101045,1079.41,328.306,AQ2316,n1086
12101102,1170.5,2801.96,MT2068,n995
12101103,1171.33,933.195,MT2068,n995
12101103,1203.41,131.212,MT2068,n995
12101103,1115.17,502.612,MT2068,n995
12101104,1187.87,1920.82,MT2068,n995
12101104,985.37,2510.43,MT2068,n995
12101105,1048.43,2640.35,MT2068,n995
12101121,1043.38,806.966,CB1069,e1069
12101122,998.628,3009.42,CB1069,e1069
12101122,1022.99,1883.15,CB1069,e1069
12101122,959.821,1804.96,CB1069,e1069
12101122,917.059,2866.13,CB1069,e1069
12101123,1025.31,1578.19,CB1069,e1069
12101123,872.895,2064.52,CB1069,e1069
12101124,967.779,1797.68,CB1069,e1069
12101141,971.643,75.885,CB109,e109
12101142,967.725,1275.78,CB109,e109
12101142,950.081,720.667,CB109,e109
12101142,984.82,653.779,CB109,e109
12101142,973.147,78.5384,CB109,e109
12101143,990.894,325.684,CB109,e109
12101143,976.187,157.771,CB109,e109
12101144,950.031,1015.34,CB109,e109
12101202,965.712,779.98,NM1657,md1117
12101202,1055.02,603.427,NM1657,md1117
12101202,833.796,1994.64,NM1657,md1117
12101203,794.83,1058.06,NM1657,md1117
12101204,867.343,798.768,NM1657,md1117
12101205,910.05,399.526,NM1657,md1117
12101205,881.57,3073.91,NM1657,md1117
12101206,887.433,993.019,NM1657,md1117
12101226,1261.84,1059.02,CB169,e169
12101227,1166.81,2499.8,CB169,e169
12101227,1183.6,3709.94,CB169,e169
12101228,1039.02,3519.81,-N/A-,-N/A-
12101228,1167.96,1536.77,CB169,e169
12101228,945.124,2412.27,-N/A-,-N/A-
12101229,1286.04,389.591,CB169,e169
12101229,1221.17,2835.46,N2,-N/A-
12101229,1234.05,220.301,CB169,e169
12101230,1237.78,3121.66,CB169,e169
12101230,1237.81,252.211,CB169,e169
12101252,1026.23,2001.24,-N/A-,-N/A-
12101252,937.521,452.084,N2,-N/A-
12101253,940.814,2840.65,-N/A-,-N/A-
12101309,1190.24,2151.9,N2,-N/A-
12101309,943.272,2867.37,-N/A-,-N/A-
12101310,1051.28,3626.81,-N/A-,-N/A-
12101328,943.275,3356.17,-N/A-,-N/A-
12101329,939.969,3865.82,-N/A-,-N/A-
12101329,1049.64,905.074,N2,-N/A-
12101342,1185.05,1938.96,CB1069,e1069
12101343,1145.14,519.649,CB1069,e1069
12101343,1143.24,260.773,CB1069,e1069
12101343,1089.59,2215.14,CB1069,e1069
12101344,1108.66,317.604,CB1069,e1069
12101344,1127.05,802.787,CB1069,e1069
12101344,1064.68,154.56,CB1069,e1069
12101345,1124.23,1924.55,CB1069,e1069
12101401,1044.1,2885.88,MT1093,n501
12101402,1147.98,720.719,MT1093,n501
12101402,1107.6,236.484,MT1093,n501
12101402,1080.16,472.039,MT1093,n501
12101403,1084.89,560.1,MT1093,n501
12101403,1023.13,152.597,MT1093,n501
12101404,1012.14,303.997,MT1093,n501
12101404,1031.9,150.895,MT1093,n501
12101420,1114.73,1719.92,MT1093,n501
12101421,1067.8,101.361,MT1093,n501
12101421,1109.04,148.494,MT1093,n501
12101421,1033.24,604.752,MT1093,n501
12101421,1055.17,357.981,MT1093,n501
12101422,1032.21,68.9817,MT1093,n501
12101422,1041.19,2260.94,MT1093,n501
12101423,1096.98,432.567,MT1093,n501
12101441,1129.65,3105.92,MT1656,n777
12101442,1137.99,527.42,MT1656,n777
12101442,1113.45,634.358,MT1656,n777
12101443,1098.3,175.691,MT1656,n777
12101443,1079.33,758.651,MT1656,n777
12101443,1045.18,336.794,MT1656,n777
12101444,1061.72,290.403,MT1656,n777
12101503,1201.4,2157.82,EU1006,or404
12101503,1242.5,2603.49,EU1006,or404
12101504,1190.02,1116.51,EU1006,or404
12101505,1196.46,2583.0,EU1006,or404
12101506,1151.96,2225.65,EU1006,or404
12101507,1123.82,2667.41,EU1006,or404
12101542,953.352,133.571,CB189,e189
12101543,821.763,241.913,CB189,e189
12101543,843.914,373.447,CB189,e189
12101543,883.218,655.98,CB189,e189
12101543,888.658,454.18,CB189,e189
12101544,890.689,249.67,CB189,e189
12101544,830.906,322.828,CB189,e189
12101544,865.572,495.028,CB189,e189
12101609,878.12,45.3925,CB57,e57
12101610,1025.12,36.0736,CB57,e57
12101610,796.359,310.162,CB57,e57
12101611,830.011,37.2435,CB57,e57
12101611,958.455,42.6081,CB57,e57
12101611,868.604,162.316,CB57,e57
12111124,1040.54,2344.63,-N/A-,-N/A-
12111125,968.275,2819.67,-N/A-,-N/A-
12111125,958.601,1190.46,-N/A-,-N/A-
12111201,1114.69,1650.04,N2,-N/A-
12111201,1117.14,2646.68,N2,-N/A-
12111201,1143.25,2203.93,N2,-N/A-
12111202,1036.8,2879.34,N2,-N/A-
12111202,1077.93,2779.24,N2,-N/A-
12111202,1076.79,1185.43,N2,-N/A-
12111203,938.487,2968.46,-N/A-,-N/A-
12111203,1112.67,634.113,N2,-N/A-
12111203,927.774,2389.21,-N/A-,-N/A-
12111204,1085.72,690.332,N2,-N/A-
12111204,996.513,135.849,N2,-N/A-
12111219,1022.74,2491.71,-N/A-,-N/A-
12111220,944.47,2239.75,-N/A-,-N/A-
12111220,1081.14,2513.92,N2,-N/A-
12111221,1024.05,693.901,CB109,e109
12111221,1033.29,273.257,CB109,e109
12111221,1057.06,182.937,CB109,e109
12111221,1081.08,713.898,CB109,e109
12111222,938.12,1079.66,CB109,e109
12111222,968.256,98.8976,CB109,e109
12111223,985.547,2217.5,CB109,e109
12111223,986.726,338.954,CB109,e109
12111241,1268.79,97.613,CB169,e169
12111242,1217.02,518.776,CB169,e169
12111242,1236.97,59.0101,CB169,e169
12111242,1226.13,2153.36,CB169,e169
12111242,1215.57,140.843,CB169,e169
12111243,1151.01,1958.45,CB169,e169
12111243,1139.47,1695.14,CB169,e169
12111244,1143.0,1016.08,CB169,e169
12111251,953.751,2209.19,-N/A-,-N/A-
12111251,1041.33,301.522,-N/A-,-N/A-
12111252,1170.65,3096.8,N2,-N/A-
12111306,1085.02,1973.62,CB1069,e1069
12111307,1046.93,2914.61,CB1069,e1069
12111307,1086.54,319.941,CB1069,e1069
12111307,1016.3,2393.04,CB1069,e1069
12111307,1017.76,946.901,CB1069,e1069
12111308,942.702,791.704,CB1069,e1069
12111308,980.761,1714.0,CB1069,e1069
12111309,876.698,373.112,CB1069,e1069
12111431,905.62,1911.26,NM1657,md1117
12111432,866.595,1421.43,NM1657,md1117
12111432,1014.83,844.232,NM1657,md1117
12111432,965.028,889.05,NM1657,md1117
12111432,894.534,882.842,NM1657,md1117
12111433,864.513,139.707,NM1657,md1117
12111433,892.213,217.966,NM1657,md1117
12111456,1059.5,3752.99,MT2068,n995
12111456,1104.36,1969.42,MT2068,n995
12111456,1258.44,377.654,MT2068,n995
12111457,1054.91,494.194,MT2068,n995
12111457,1020.67,600.333,MT2068,n995
12111458,1148.94,1380.26,MT2068,n995
12111515,1205.06,2580.96,AQ2316,n1086
12111515,1162.06,174.341,AQ2316,n1086
12111515,1200.19,1169.97,AQ2316,n1086
12111517,1063.92,633.053,AQ2316,n1086
12111517,1062.53,890.212,AQ2316,n1086
12111534,1129.46,2400.14,MT1093,n501
12111535,1124.56,97.7222,MT1093,n501
12111535,1177.11,991.412,MT1093,n501
12111535,1184.79,484.304,MT1093,n501
12111535,1121.65,654.704,MT1093,n501
12111536,1124.02,60.6815,MT1093,n501
12111536,1087.15,747.537,MT1093,n501
12111536,1049.22,461.241,MT1093,n501
12111553,1181.08,141.754,MT1093,n501
12111553,1106.99,1802.69,MT1093,n501
12111553,1166.9,2150.05,MT1093,n501
12111554,1213.17,540.113,MT1093,n501
12111554,1065.53,6.72334,MT1093,n501
12111555,1113.5,84.1984,MT1093,n501
12111555,1117.13,3100.63,MT1093,n501
12111555,1182.56,1548.84,MT1093,n501
12111612,1285.39,427.094,MT1656,n777
12111613,995.493,220.34,MT1656,n777
12111613,1282.08,1850.74,MT1656,n777
12111613,992.868,295.632,MT1656,n777
12111613,1120.25,1690.48,MT1656,n777
12111614,1109.09,1285.71,MT1656,n777
12111614,1006.95,211.814,MT1656,n777
12111652,867.708,244.777,CB189,e189
12111653,864.939,999.305,CB189,e189
12111653,868.395,277.501,CB189,e189
12111653,882.195,281.096,CB189,e189
12111653,758.035,1299.98,CB189,e189
12111654,789.803,105.55,CB189,e189
12111655,792.326,484.933,CB189,e189
12111731,938.158,80.1261,CB57,e57
12111732,932.862,25.7566,CB57,e57
12111732,818.583,206.262,CB57,e57
12111732,844.454,62.9439,CB57,e57
12111734,878.568,58.5482,CB57,e57
12111734,872.528,54.0628,CB57,e57
12111736,858.993,43.8568,CB57,e57
12141020,1183.98,1198.02,N2,-N/A-
12141021,1211.42,946.738,N2,-N/A-
12141021,1143.77,698.681,N2,-N/A-
12141021,1186.08,2375.83,N2,-N/A-
12141022,1101.56,457.337,N2,-N/A-
12141023,1117.16,2376.94,N2,-N/A-
